DecayParticle1_Name DecayParticle1_isBoson DecayParticle1_mass DecayParticle1_E DecayParticle1_px DecayParticle1_py DecayParticle1_pz DecayParticle2_Name DecayParticle2_isBoson DecayParticle2_mass DecayParticle2_E DecayParticle2_px DecayParticle2_py DecayParticle2_pz
b_quark 0 4.18 180.143 -129 57 112 b_quark 0 4.18 249.823 143 -124 -163
W+ 1 80.4 212.41 -75 130 127 W- 1 80.4 335.753 167 -211 -184
b_quark 0 4.18 157.821 91 -15 -128 b_quark 0 4.18 168.01 -160 -3 51
b_quark 0 4.18 185.921 -32 -105 -150 b_quark 0 4.18 166.143 116 81 87
b_quark 0 4.18 217.861 135 111 -130 b_quark 0 4.18 213.404 -112 -164 78
b_quark 0 4.18 95.5483 84 30 -34 b_quark 0 4.18 139.181 -27 -97 96
W+ 1 80.4 108.177 -50 23 -47 W- 1 80.4 137.321 79 26 74
b_quark 0 4.18 160.183 -37 116 104 b_quark 0 4.18 157.415 -13 -92 -127
b_quark 0 4.18 135.301 -73 -108 36 b_quark 0 4.18 119.241 89 54 58
tau+ 0 1.78 105.911 -58 -83 -31 tau- 0 1.78 159.343 -9 159 5
b_quark 0 4.18 240.399 137 133 -146 b_quark 0 4.18 121.213 -49 -95 57
W+ 1 80.4 194.764 -88 -125 -90 W- 1 80.4 167.547 138 50 8
b_quark 0 4.18 188.227 64 -146 100 b_quark 0 4.18 205.471 -160 80 -101
b_quark 0 4.18 212.611 28 -149 149 b_quark 0 4.18 210.766 46 108 -175
b_quark 0 4.18 125.17 -24 43 115 b_quark 0 4.18 76.6451 50 54 -21
b_quark 0 4.18 137.373 -47 -2 129 b_quark 0 4.18 170.372 128 31 -108
b_quark 0 4.18 178.962 67 140 -89 b_quark 0 4.18 162.245 -25 -160 -9
b_quark 0 4.18 170.726 -65 -131 88 b_quark 0 4.18 113.223 43 48 -93
W+ 1 80.4 139.345 3 -20 -112 W- 1 80.4 139.205 49 -72 73
b_quark 0 4.18 127.873 45 -110 47 b_quark 0 4.18 153.969 -45 100 -108
W+ 1 80.4 155.67 65 -38 110 W- 1 80.4 130.127 18 49 -88
W+ 1 80.4 180.247 -74 10 143 W- 1 80.4 208.243 -6 -39 -188
b_quark 0 4.18 149.035 116 -77 -53 b_quark 0 4.18 207.341 -180 78 67
b_quark 0 4.18 140.92 57 -104 76 b_quark 0 4.18 204.601 -20 170 -112
b_quark 0 4.18 150.168 10 148 23 b_quark 0 4.18 136.453 -99 -80 -49
Z 1 91.2 155.575 -117 -46 9 Z 1 91.2 156.88 63 65 -90
b_quark 0 4.18 141.963 -56 70 -110 b_quark 0 4.18 218.818 98 -54 188
b_quark 0 4.18 111.55 109 -23 -4 b_quark 0 4.18 116.514 -114 -11 -21
b_quark 0 4.18 70.4448 -60 -36 7 b_quark 0 4.18 104.161 -36 56 80
b_quark 0 4.18 153.292 -88 124 19 b_quark 0 4.18 90.6558 64 -64 -3
b_quark 0 4.18 146.842 -44 3 140 b_quark 0 4.18 139.451 -24 -63 -122
b_quark 0 4.18 185.406 -113 58 -135 b_quark 0 4.18 200.645 66 -106 157
b_quark 0 4.18 160.311 124 -91 -45 b_quark 0 4.18 218.386 -147 71 145
b_quark 0 4.18 115.739 51 61 84 b_quark 0 4.18 238.377 -149 -114 -147
b_quark 0 4.18 151.193 -45 -144 9 b_quark 0 4.18 122.689 -9 95 77
W+ 1 80.4 131.86 41 -91 31 W- 1 80.4 176.902 -5 143 66
b_quark 0 4.18 122.178 -65 22 101 b_quark 0 4.18 210.165 66 -86 -180
W+ 1 80.4 217.187 -44 -131 -147 W- 1 80.4 154.108 -54 40 113
W+ 1 80.4 198.711 117 17 -138 W- 1 80.4 285.477 -174 66 201
b_quark 0 4.18 156.807 -107 81 81 b_quark 0 4.18 85.4311 7 -64 -56
b_quark 0 4.18 42.8424 -41 11 4 b_quark 0 4.18 105.525 -55 -37 -82
W+ 1 80.4 152.591 124 0 -38 W- 1 80.4 256.504 -204 -67 115
b_quark 0 4.18 219.243 89 135 148 b_quark 0 4.18 180.495 -136 -108 -49
b_quark 0 4.18 155.021 -53 126 73 b_quark 0 4.18 95.679 14 -90 -29
b_quark 0 4.18 213.306 -133 -127 -108 b_quark 0 4.18 251.204 163 174 79
b_quark 0 4.18 136.783 56 120 -34 b_quark 0 4.18 103.099 -54 -80 -36
b_quark 0 4.18 114.155 91 58 37 b_quark 0 4.18 62.3015 -44 38 -22
b_quark 0 4.18 172.617 -129 -67 93 b_quark 0 4.18 228.804 162 13 -161
b_quark 0 4.18 128.4 -122 8 -39 b_quark 0 4.18 192.869 106 -104 123
b_quark 0 4.18 139.39 -4 -30 -136 b_quark 0 4.18 116.946 41 -23 107
b_quark 0 4.18 69.4512 46 29 -43 b_quark 0 4.18 161.6 -137 -68 52
W+ 1 80.4 184.776 118 115 -23 W- 1 80.4 243.963 -158 -159 53
b_quark 0 4.18 253.5 148 -145 -146 b_quark 0 4.18 343.315 -218 132 230
b_quark 0 4.18 160.123 15 119 -106 b_quark 0 4.18 226.732 -95 -142 149
b_quark 0 4.18 198.511 -108 110 -125 b_quark 0 4.18 135.031 82 -64 86
b_quark 0 4.18 137.016 -52 124 -26 b_quark 0 4.18 124.489 -18 -84 90
W+ 1 80.4 213.305 -101 -147 85 W- 1 80.4 260.763 92 230 13
b_quark 0 4.18 148.184 -30 121 -80 b_quark 0 4.18 110.111 -51 -35 91
Z 1 91.2 119.768 7 -7 77 Z 1 91.2 157.415 -75 54 -89
b_quark 0 4.18 219.095 -145 136 92 b_quark 0 4.18 181.787 108 -146 7
b_quark 0 4.18 64.6643 32 -32 46 b_quark 0 4.18 76.5994 -72 15 -21
b_quark 0 4.18 126.564 21 26 -122 b_quark 0 4.18 120.248 28 47 107
b_quark 0 4.18 140.422 30 24 135 b_quark 0 4.18 119.447 35 -16 -113
W+ 1 80.4 193.766 142 -66 -81 W- 1 80.4 244.088 -215 -31 77
b_quark 0 4.18 165.878 37 -100 127 b_quark 0 4.18 191.197 -75 83 -155
b_quark 0 4.18 106.895 19 98 38 b_quark 0 4.18 86.5591 1 -75 43
b_quark 0 4.18 190.941 121 130 70 b_quark 0 4.18 285.642 -213 -93 -166
b_quark 0 4.18 166.155 -129 -65 -82 b_quark 0 4.18 114.819 71 85 30
b_quark 0 4.18 175.814 -132 110 37 b_quark 0 4.18 298.716 227 -151 -122
b_quark 0 4.18 109.779 35 72 -75 b_quark 0 4.18 149.109 -34 -144 -18
b_quark 0 4.18 114.941 36 -57 93 b_quark 0 4.18 149.945 29 147 4
b_quark 0 4.18 139.98 126 55 -26 b_quark 0 4.18 175.327 -165 -59 -4
b_quark 0 4.18 169.68 123 109 -42 b_quark 0 4.18 141.6 -24 -136 31
tau+ 0 1.78 126.155 -110 -56 26 tau- 0 1.78 177.271 86 155 -1
W+ 1 80.4 165.225 -63 129 -15 W- 1 80.4 210.993 138 -131 43
b_quark 0 4.18 171.203 -50 -123 -108 b_quark 0 4.18 121.18 -49 85 71
b_quark 0 4.18 122.908 -17 120 20 b_quark 0 4.18 105.482 -22 -103 4
b_quark 0 4.18 173.195 77 145 -55 b_quark 0 4.18 226.902 -117 -193 -23
W+ 1 80.4 175.437 32 41 -147 W- 1 80.4 301.055 -131 -128 225
b_quark 0 4.18 101.082 100 -10 -10 b_quark 0 4.18 53.1269 -46 -25 8
b_quark 0 4.18 171.498 -49 -128 -103 b_quark 0 4.18 204.84 42 197 37
b_quark 0 4.18 144.719 114 87 19 b_quark 0 4.18 184.406 -174 -24 56
Z 1 91.2 140.365 105 6 18 Z 1 91.2 217.445 -180 81 -2
b_quark 0 4.18 171.238 -80 -147 -36 b_quark 0 4.18 231.885 106 199 -54
b_quark 0 4.18 148.025 29 -133 58 b_quark 0 4.18 150.965 -118 68 -65
tau+ 0 1.78 136.265 12 -39 130 tau- 0 1.78 221.793 -54 97 -192
W+ 1 80.4 159.879 -5 -136 -24 W- 1 80.4 200.3 60 134 110
W+ 1 80.4 119.909 -80 -17 -35 W- 1 80.4 203.347 121 -78 119
b_quark 0 4.18 95.344 -35 -42 78 b_quark 0 4.18 147.318 105 88 -54
W+ 1 80.4 121.578 -42 72 -37 W- 1 80.4 88.3355 -27 13 21
b_quark 0 4.18 166.248 1 -106 128 b_quark 0 4.18 121.768 44 93 -65
b_quark 0 4.18 158.024 61 143 28 b_quark 0 4.18 240.947 -19 -214 -109
b_quark 0 4.18 129.3 101 -80 10 b_quark 0 4.18 95.9139 -53 78 -17
b_quark 0 4.18 182.089 9 107 -147 b_quark 0 4.18 190.333 -81 -8 172
b_quark 0 4.18 111.743 97 36 -42 b_quark 0 4.18 203.989 -181 -88 -33
b_quark 0 4.18 186.718 86 141 87 b_quark 0 4.18 103.689 -2 -79 -67
b_quark 0 4.18 180.705 76 -125 106 b_quark 0 4.18 199.212 12 182 -80
b_quark 0 4.18 178.077 122 41 123 b_quark 0 4.18 155.321 -153 13 -23
b_quark 0 4.18 171.077 -53 -104 125 b_quark 0 4.18 193.648 119 61 -140
b_quark 0 4.18 158.665 106 -111 -40 b_quark 0 4.18 222.887 -172 54 131
W+ 1 80.4 133.556 16 86 61 W- 1 80.4 158.474 -76 -93 -65
b_quark 0 4.18 174.501 -69 66 -146 b_quark 0 4.18 113.364 -5 -53 100
W+ 1 80.4 98.3776 -9 -18 53 W- 1 80.4 87.9839 -30 11 16
b_quark 0 4.18 121.39 74 31 -91 b_quark 0 4.18 65.0498 -61 -22 -3
b_quark 0 4.18 149.012 75 119 49 b_quark 0 4.18 228.268 -170 -55 -142
W+ 1 80.4 145.568 -46 -71 -87 W- 1 80.4 109.864 61 -6 43
W+ 1 80.4 170.922 -5 -15 150 W- 1 80.4 196.179 -3 102 -147
b_quark 0 4.18 90.8871 -67 -27 -55 b_quark 0 4.18 146.381 56 7 135
tau+ 0 1.78 134.06 -114 -67 22 tau- 0 1.78 244.142 204 115 69
W+ 1 80.4 178.026 52 -150 5 W- 1 80.4 268.036 -77 241 -37
b_quark 0 4.18 185.482 79 -113 124 b_quark 0 4.18 201.096 -31 94 -175
b_quark 0 4.18 186.128 -101 109 -112 b_quark 0 4.18 249.677 99 -166 158
W+ 1 80.4 155.519 8 -63 -117 W- 1 80.4 193.508 86 151 28
b_quark 0 4.18 51.171 1 -46 22 b_quark 0 4.18 105.69 99 -26 -26
b_quark 0 4.18 113.892 -73 56 -67 b_quark 0 4.18 178.906 45 -142 99
b_quark 0 4.18 163.84 -49 77 -136 b_quark 0 4.18 206.241 55 -17 198
b_quark 0 4.18 144.898 -81 31 116 b_quark 0 4.18 259.914 176 9 -191
b_quark 0 4.18 188.607 75 -131 -113 b_quark 0 4.18 186.522 -38 52 175
b_quark 0 4.18 162.011 74 -123 -75 b_quark 0 4.18 195.022 -64 184 -8
b_quark 0 4.18 85.2495 -60 55 -25 b_quark 0 4.18 99.2092 -28 -4 95
b_quark 0 4.18 192.222 124 90 116 b_quark 0 4.18 281.01 -153 -118 -204
b_quark 0 4.18 142.22 29 18 138 b_quark 0 4.18 204.947 33 36 -199
b_quark 0 4.18 113.121 63 -73 59 b_quark 0 4.18 174.647 18 108 -136
b_quark 0 4.18 151.283 2 -64 137 b_quark 0 4.18 69.674 16 -15 -66
b_quark 0 4.18 225.079 139 -119 -131 b_quark 0 4.18 302.515 -129 219 164
tau+ 0 1.78 226.003 143 105 140 tau- 0 1.78 194.42 -186 -8 -56
b_quark 0 4.18 178.517 -121 73 109 b_quark 0 4.18 214.027 54 -157 -135
b_quark 0 4.18 135.847 -62 -72 -97 b_quark 0 4.18 248.828 88 127 195
b_quark 0 4.18 120.542 -3 -70 -98 b_quark 0 4.18 106.993 -17 95 46
W+ 1 80.4 186.658 20 -104 131 W- 1 80.4 219.283 -60 175 -86
W+ 1 80.4 174.809 -107 81 -78 W- 1 80.4 191.557 83 -146 45
W+ 1 80.4 171.202 -7 114 -99 W- 1 80.4 180.859 34 -41 153
tau+ 0 1.78 188.699 140 -80 -98 tau- 0 1.78 85.1421 -63 26 51
b_quark 0 4.18 74.5552 -20 71 10 b_quark 0 4.18 100.197 -71 25 -66
W+ 1 80.4 172.317 53 -142 16 W- 1 80.4 228.294 -83 179 -82
b_quark 0 4.18 191.213 111 68 140 b_quark 0 4.18 190.925 -179 -13 -65
Z 1 91.2 170.195 -115 32 -80 Z 1 91.2 230.878 161 29 135
W+ 1 80.4 230.357 -150 -40 -150 W- 1 80.4 177.35 91 18 128
b_quark 0 4.18 194.932 -144 -123 46 b_quark 0 4.18 247.622 225 93 45
b_quark 0 4.18 132.142 -88 -96 22 b_quark 0 4.18 147.29 107 92 -42
b_quark 0 4.18 161.81 -6 -127 -100 b_quark 0 4.18 143.414 -85 86 77
b_quark 0 4.18 100.412 -32 4 -95 b_quark 0 4.18 188.463 -21 74 172
W+ 1 80.4 129.461 -38 -4 94 W- 1 80.4 154.393 28 -58 -115
b_quark 0 4.18 170.022 145 77 -44 b_quark 0 4.18 253.264 -226 -107 -40
W+ 1 80.4 151.78 38 -123 0 W- 1 80.4 133.38 -57 61 66
b_quark 0 4.18 15.9522 11 10 4 b_quark 0 4.18 100.451 52 85 12
W+ 1 80.4 193.283 127 94 77 W- 1 80.4 137.048 -101 -46 1
b_quark 0 4.18 153.162 -146 -45 10 b_quark 0 4.18 145.046 115 -20 86
b_quark 0 4.18 137.541 78 -96 60 b_quark 0 4.18 232.9 -71 172 -140
b_quark 0 4.18 134.549 -23 -54 -121 b_quark 0 4.18 134.776 -25 -19 131
tau+ 0 1.78 52.2701 -47 14 18 tau- 0 1.78 124.198 115 -39 26
W+ 1 80.4 158.956 -133 -33 -5 W- 1 80.4 109.522 35 -9 65
b_quark 0 4.18 145.532 -40 -131 -49 b_quark 0 4.18 149.253 13 141 47
b_quark 0 4.18 72.5222 27 -48 -47 b_quark 0 4.18 149.915 -96 115 -4
b_quark 0 4.18 141.871 -47 90 -99 b_quark 0 4.18 171.223 -48 10 164
b_quark 0 4.18 160.148 -129 85 -42 b_quark 0 4.18 190.43 85 -170 -11
W+ 1 80.4 126.116 -26 -91 22 W- 1 80.4 143.702 103 21 -56
b_quark 0 4.18 73.3381 50 19 -50 b_quark 0 4.18 98.8508 -15 60 77
b_quark 0 4.18 185.695 -105 128 -84 b_quark 0 4.18 81.6178 26 -28 72
b_quark 0 4.18 170.242 -55 -146 68 b_quark 0 4.18 226.459 96 145 -145
b_quark 0 4.18 106.167 -18 -97 39 b_quark 0 4.18 160.815 6 152 -52
b_quark 0 4.18 96.0649 -39 -63 -61 b_quark 0 4.18 143.821 137 -23 37
b_quark 0 4.18 140.241 23 136 -25 b_quark 0 4.18 198.523 -9 -188 63
b_quark 0 4.18 148.012 -59 115 -72 b_quark 0 4.18 248.37 150 -103 169
W+ 1 80.4 144.935 -54 51 -95 W- 1 80.4 112.872 20 -74 20
b_quark 0 4.18 153.171 -18 -68 -136 b_quark 0 4.18 227.988 -51 88 204
b_quark 0 4.18 130.811 31 2 -127 b_quark 0 4.18 119.493 -58 9 104
b_quark 0 4.18 151.309 -4 19 150 b_quark 0 4.18 249.775 -25 -47 -244
W+ 1 80.4 155.924 42 -78 100 W- 1 80.4 223.081 -132 121 -106
b_quark 0 4.18 59.5187 -52 14 25 b_quark 0 4.18 152.55 149 18 27
Z 1 91.2 163.449 -69 -79 -86 Z 1 91.2 123.124 -24 35 71
b_quark 0 4.18 89.8859 -27 63 58 b_quark 0 4.18 149.578 -4 -146 -32
b_quark 0 4.18 121.402 106 -46 -37 b_quark 0 4.18 155.005 -50 97 110
W+ 1 80.4 164.278 115 -67 -53 W- 1 80.4 204.561 -148 111 -34
b_quark 0 4.18 107.534 99 41 -8 b_quark 0 4.18 174.019 -153 -50 -66
b_quark 0 4.18 134.972 -74 90 -68 b_quark 0 4.18 137.81 125 -55 -18
b_quark 0 4.18 114.906 -71 -84 33 b_quark 0 4.18 136.34 129 43 9
b_quark 0 4.18 204.496 -126 -70 145 b_quark 0 4.18 214.326 194 -1 -91
W+ 1 80.4 175.4 -80 99 -90 W- 1 80.4 194.487 46 -101 138
b_quark 0 4.18 151.415 48 -102 -101 b_quark 0 4.18 186.648 -140 118 36
b_quark 0 4.18 120.285 67 -79 -61 b_quark 0 4.18 135.253 -104 58 64
W+ 1 80.4 189.363 -28 131 107 W- 1 80.4 290.105 118 -197 -158
b_quark 0 4.18 158.365 103 -118 23 b_quark 0 4.18 291.03 -202 209 14
b_quark 0 4.18 204.603 -111 -110 -132 b_quark 0 4.18 239.258 155 89 159
b_quark 0 4.18 81.6301 -33 9 74 b_quark 0 4.18 83.0751 -64 -48 22
b_quark 0 4.18 213.125 -104 130 -133 b_quark 0 4.18 172.193 155 -42 62
b_quark 0 4.18 157.501 -86 113 68 b_quark 0 4.18 253.69 136 -167 -134
tau+ 0 1.78 175.066 105 138 24 tau- 0 1.78 216.761 -91 -170 -99
b_quark 0 4.18 149.43 54 80 114 b_quark 0 4.18 125.811 -27 -21 -121
b_quark 0 4.18 224.563 -121 -147 119 b_quark 0 4.18 254.987 49 194 -158
b_quark 0 4.18 101.007 80 -8 -61 b_quark 0 4.18 135.179 -132 -24 16
tau+ 0 1.78 156.899 119 7 -102 tau- 0 1.78 94.7901 -53 -58 53
b_quark 0 4.18 110.256 -33 67 -81 b_quark 0 4.18 111.223 76 -81 -4
b_quark 0 4.18 185.333 115 141 35 b_quark 0 4.18 142.434 -133 -41 30
b_quark 0 4.18 128.322 43 118 -26 b_quark 0 4.18 117.126 41 -28 106
b_quark 0 4.18 163.155 117 113 12 b_quark 0 4.18 191.043 -184 -32 -40
b_quark 0 4.18 158.825 140 -42 62 b_quark 0 4.18 270.206 -213 120 -115
tau+ 0 1.78 130.154 -70 -74 -81 tau- 0 1.78 163.979 -14 163 -11
W+ 1 80.4 179.87 -59 138 58 W- 1 80.4 198.643 -27 -129 -125
W+ 1 80.4 194.147 -37 104 -138 W- 1 80.4 239.644 108 -174 95
tau+ 0 1.78 203.76 -139 63 135 tau- 0 1.78 201.812 140 -110 -95
Z 1 91.2 224.574 -112 -144 94 Z 1 91.2 152.72 82 91 1
b_quark 0 4.18 194.194 121 -38 147 b_quark 0 4.18 179.275 -147 72 -73
b_quark 0 4.18 156.976 28 44 -148 b_quark 0 4.18 153.907 -111 -57 90
W+ 1 80.4 183.219 20 119 112 W- 1 80.4 246.319 60 -128 -185
b_quark 0 4.18 76.606 -33 -69 1 b_quark 0 4.18 35.9371 -13 -23 24
b_quark 0 4.18 148.43 121 22 -83 b_quark 0 4.18 180.863 -175 38 25
b_quark 0 4.18 119.078 0 1 -119 b_quark 0 4.18 150.849 -57 -92 105
b_quark 0 4.18 75.9109 34 67 -10 b_quark 0 4.18 36.7216 21 -19 23
b_quark 0 4.18 187.818 -112 -67 -135 b_quark 0 4.18 171.556 123 -19 118
b_quark 0 4.18 77.6239 12 58 50 b_quark 0 4.18 150.71 86 -120 30
W+ 1 80.4 202.361 -6 123 -139 W- 1 80.4 170.124 66 -109 79
b_quark 0 4.18 181.542 -130 122 -34 b_quark 0 4.18 180.42 162 -59 53
b_quark 0 4.18 191.205 -147 7 122 b_quark 0 4.18 254.73 175 63 -174
W+ 1 80.4 127.052 7 -5 -98 W- 1 80.4 151.371 -43 58 106
b_quark 0 4.18 194.045 144 -50 -120 b_quark 0 4.18 118.775 -49 5 108
b_quark 0 4.18 108.75 107 -18 -6 b_quark 0 4.18 113.166 -97 -26 -52
W+ 1 80.4 116.487 72 -20 39 W- 1 80.4 175.143 -109 -3 -111
Z 1 91.2 128.396 -56 66 -26 Z 1 91.2 208.193 153 13 107
b_quark 0 4.18 192.204 -59 120 -138 b_quark 0 4.18 288.765 -8 -198 210
tau+ 0 1.78 90.2783 65 21 -59 tau- 0 1.78 201.688 -123 -39 155
b_quark 0 4.18 211.439 -142 -54 -147 b_quark 0 4.18 223.901 133 147 104
W+ 1 80.4 186.519 -104 -97 -90 W- 1 80.4 109.271 24 42 56
b_quark 0 4.18 129.597 84 -59 79 b_quark 0 4.18 253.847 -174 137 -124
W+ 1 80.4 206.216 14 -144 -123 W- 1 80.4 121.742 -40 66 49
b_quark 0 4.18 108.183 -106 -3 -21 b_quark 0 4.18 163.861 114 -29 114
b_quark 0 4.18 133.482 126 30 -32 b_quark 0 4.18 90.9641 -27 -78 -38
b_quark 0 4.18 121.682 121 12 2 b_quark 0 4.18 198.218 -194 -26 -31
b_quark 0 4.18 66.8391 0 27 61 b_quark 0 4.18 113.536 -62 -95 2
b_quark 0 4.18 175.141 56 89 -140 b_quark 0 4.18 257.898 -37 -161 198
b_quark 0 4.18 189.258 96 101 128 b_quark 0 4.18 246.936 -160 -76 -172
b_quark 0 4.18 148.262 34 42 -138 b_quark 0 4.18 75.256 41 11 62
b_quark 0 4.18 177.433 -90 -143 54 b_quark 0 4.18 238.98 114 183 -103
b_quark 0 4.18 151.567 55 -79 117 b_quark 0 4.18 184.563 -93 154 -41
W+ 1 80.4 173.061 -63 -91 -106 W- 1 80.4 245.956 98 49 205
W+ 1 80.4 172.587 88 53 -113 W- 1 80.4 165.991 -116 -48 73
W+ 1 80.4 122.712 3 76 -53 W- 1 80.4 179.148 49 -27 150
tau+ 0 1.78 218.781 114 -129 -135 tau- 0 1.78 160.266 -101 116 45
b_quark 0 4.18 234.492 -128 128 -149 b_quark 0 4.18 318.169 81 -222 213
b_quark 0 4.18 195.794 131 -111 94 b_quark 0 4.18 171.94 -124 119 3
b_quark 0 4.18 228.01 141 139 -113 b_quark 0 4.18 246.584 -119 -113 184
W+ 1 80.4 243.153 -103 -145 145 W- 1 80.4 221.78 128 93 -133
b_quark 0 4.18 145.281 -54 -22 -133 b_quark 0 4.18 200.508 81 35 180
b_quark 0 4.18 154.847 78 -76 -110 b_quark 0 4.18 171.533 11 94 143
b_quark 0 4.18 134.14 -58 -76 -94 b_quark 0 4.18 237.705 -14 151 183
tau+ 0 1.78 55.391 -42 25 -26 tau- 0 1.78 72.5615 -19 49 50
tau+ 0 1.78 122.573 117 -36 6 tau- 0 1.78 225.726 -202 88 -49
tau+ 0 1.78 154.48 -98 -71 96 tau- 0 1.78 250.384 186 43 -162
W+ 1 80.4 167.081 130 -14 66 W- 1 80.4 187.556 -146 86 1
b_quark 0 4.18 119.856 -62 -98 -30 b_quark 0 4.18 153.377 151 9 -25
b_quark 0 4.18 210.053 -113 150 -94 b_quark 0 4.18 141.094 75 -108 51
W+ 1 80.4 216.539 -128 115 104 W- 1 80.4 314.706 212 -96 -196
W+ 1 80.4 203.237 99 -148 -56 W- 1 80.4 209.297 -91 146 88
W+ 1 80.4 142.219 44 99 45 W- 1 80.4 213.223 -28 -146 -130
W+ 1 80.4 117.653 -32 -75 27 W- 1 80.4 91.6415 -34 7 -27
b_quark 0 4.18 169.61 126 -93 -65 b_quark 0 4.18 205.26 -187 16 83
b_quark 0 4.18 184.866 67 -130 113 b_quark 0 4.18 257.366 -138 174 -130
b_quark 0 4.18 149.203 46 -108 -92 b_quark 0 4.18 88.224 19 86 3
b_quark 0 4.18 169.701 -126 68 91 b_quark 0 4.18 187.605 92 -133 -95
Z 1 91.2 210.75 92 97 -135 Z 1 91.2 233.982 -70 -101 177
b_quark 0 4.18 132.44 23 -37 125 b_quark 0 4.18 203.753 -119 21 -164
b_quark 0 4.18 70.8694 8 54 -45 b_quark 0 4.18 137.388 -88 -83 65
b_quark 0 4.18 175.737 133 -109 36 b_quark 0 4.18 262.236 -190 175 45
W+ 1 80.4 176.324 139 -52 51 W- 1 80.4 223.949 -116 112 -133
W+ 1 80.4 246.986 -147 -105 148 W- 1 80.4 210.519 102 111 -123
b_quark 0 4.18 148.373 -99 64 90 b_quark 0 4.18 156.865 138 -19 -72
b_quark 0 4.18 139.023 21 10 -137 b_quark 0 4.18 155.52 -97 -66 102
b_quark 0 4.18 188.259 -136 -92 -92 b_quark 0 4.18 301.071 231 119 152
Z 1 91.2 156.481 -112 32 51 Z 1 91.2 210.493 171 -70 43
W+ 1 80.4 176.938 77 -35 133 W- 1 80.4 201.874 8 60 -175
tau+ 0 1.78 110.834 70 -66 -55 tau- 0 1.78 173.575 -90 148 -11
b_quark 0 4.18 152.366 30 43 143 b_quark 0 4.18 126.359 -62 -21 -108
b_quark 0 4.18 162.448 -120 -56 -94 b_quark 0 4.18 204.312 183 86 29
b_quark 0 4.18 120.21 22 107 -50 b_quark 0 4.18 186.393 -71 -172 10
b_quark 0 4.18 181.481 -83 125 -102 b_quark 0 4.18 246.511 -10 -167 181
W+ 1 80.4 134.194 58 -74 52 W- 1 80.4 150.057 -49 116 14
W+ 1 80.4 103.76 -50 29 -31 W- 1 80.4 102.826 18 61 -8
b_quark 0 4.18 56.555 -16 -54 -3 b_quark 0 4.18 95.218 38 6 -87
b_quark 0 4.18 169.822 133 102 -27 b_quark 0 4.18 233.406 -200 -94 75
b_quark 0 4.18 160.289 15 135 85 b_quark 0 4.18 209.532 -114 -157 -79
b_quark 0 4.18 145.336 -80 -92 79 b_quark 0 4.18 232.47 -4 180 -147
b_quark 0 4.18 145.198 51 100 -92 b_quark 0 4.18 246.6 -85 -135 188
W+ 1 80.4 139.79 32 38 -103 W- 1 80.4 158.108 34 -77 107
Z 1 91.2 130.393 4 -38 -85 Z 1 91.2 127.458 -38 78 20
b_quark 0 4.18 147.151 10 140 -44 b_quark 0 4.18 210.253 -28 -162 131
b_quark 0 4.18 72.8455 -50 -50 -17 b_quark 0 4.18 123.659 -48 33 109
b_quark 0 4.18 119.752 47 33 -105 b_quark 0 4.18 174.004 -28 24 170
W+ 1 80.4 126.756 -49 -61 59 W- 1 80.4 233.919 147 146 -73
b_quark 0 4.18 129.89 -46 73 97 b_quark 0 4.18 179.528 -32 -142 -105
b_quark 0 4.18 65.1266 64 -8 8 b_quark 0 4.18 74.4545 -54 -39 -33
b_quark 0 4.18 79.3251 25 63 41 b_quark 0 4.18 116.389 -29 -32 -108
b_quark 0 4.18 89.3671 -63 -52 -36 b_quark 0 4.18 11.0667 -1 2 -10
W+ 1 80.4 221.518 -134 -109 -113 W- 1 80.4 188.059 106 55 121
b_quark 0 4.18 131.41 69 81 -77 b_quark 0 4.18 152.488 -43 -131 65
tau+ 0 1.78 215.491 -149 -106 114 tau- 0 1.78 273.361 183 103 -175
b_quark 0 4.18 127.395 64 46 100 b_quark 0 4.18 102.681 -27 49 -86
b_quark 0 4.18 100.69 29 -64 -72 b_quark 0 4.18 136.815 -60 70 101
b_quark 0 4.18 192.111 132 12 139 b_quark 0 4.18 200.907 -167 24 -109
b_quark 0 4.18 99.7871 -88 30 -36 b_quark 0 4.18 25.7385 -2 -4 -25
W+ 1 80.4 109.536 18 -13 -71 W- 1 80.4 101.406 53 -13 -29
W+ 1 80.4 233.697 125 130 125 W- 1 80.4 234.658 -34 -50 -212
b_quark 0 4.18 83.1292 -36 46 -59 b_quark 0 4.18 108.423 -48 5 97
tau+ 0 1.78 60.2426 31 -8 -51 tau- 0 1.78 143.242 -115 81 -27
W+ 1 80.4 102.05 -30 55 -5 W- 1 80.4 139.13 19 -84 -74
b_quark 0 4.18 183.171 -59 118 -127 b_quark 0 4.18 243.022 129 -151 140
b_quark 0 4.18 133.606 -84 -84 61 b_quark 0 4.18 191.143 81 154 -79
b_quark 0 4.18 141.289 69 -28 120 b_quark 0 4.18 67.3162 4 23 -63
tau+ 0 1.78 165.859 20 141 85 tau- 0 1.78 183.739 59 -126 -120
b_quark 0 4.18 133.475 -98 25 87 b_quark 0 4.18 268.878 195 -98 -157
b_quark 0 4.18 144.691 5 -43 138 b_quark 0 4.18 169.066 83 19 -146
b_quark 0 4.18 206.648 127 149 -66 b_quark 0 4.18 195.598 -146 -101 82
W+ 1 80.4 226.358 -149 93 -118 W- 1 80.4 122.944 89 -1 27
